clothing_id,age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,review_date
1160,32,Beautiful,Scratchy material.,Hated it ,0,11,General Petite,Dresses,Blouses,2016-08-13 22:00:00
1199,55,Beautiful!,"Too small, returning.",Was okay,1,68,Initmates,Bottoms,Blouses,2016-08-13 23:00:00
1189,28,Love it!,Lovely fabric and color.,Loved it,0,54,Initmates,Tops,Intimates,2016-08-14 00:00:00
1120,19,Love it!,Great fit and quality!,Was okay,1,38,General,Jackets,Pants,2016-08-14 01:00:00
1058,43,Love,Scratchy material.,Hated it ,1,65,General,Jackets,Jackets,2016-08-14 02:00:00
1039,51,Perfect transition dress,Scratchy material.,Was okay,1,7,Initmates,Intimate,Blouses,2016-08-14 03:00:00
1176,18,Perfect transition dress,"Too small, returning.",Loved it,1,48,General Petite,Jackets,Knits,2016-08-14 04:00:00
1031,28,Please make more like this one!,Great fit and quality!,Loved it,1,48,General Petite,Tops,Knits,2016-08-14 05:00:00
1037,22,"Cute, but see through",Very comfortable.,Liked it,0,5,General,Tops,Intimates,2016-08-14 06:00:00
1091,43,Love it!,Lovely fabric and color.,Was okay,1,74,General Petite,Jackets,Intimates,2016-08-14 07:00:00
1087,23,Love it!,Great fit and quality!,Loved it,0,58,General Petite,Tops,Blouses,2016-08-14 08:00:00
1140,52,Love!,Scratchy material.,Loved it,1,94,General,Tops,Intimates,2016-08-14 09:00:00
1084,69,Love it!,Very comfortable.,Liked it,1,9,Initmates,Bottoms,Knits,2016-08-14 10:00:00
1181,22,Love it!,"Too small, returning.",Not great,1,60,General,Dresses,Blouses,2016-08-14 11:00:00
1075,69,Love it!,Scratchy material.,Loved it,1,21,Initmates,Jackets,Knits,2016-08-14 12:00:00
1127,26,Love,"Too small, returning.",Hated it ,1,32,General Petite,Tops,Knits,2016-08-14 13:00:00
1012,45,Beautiful,Lovely fabric and color.,Loved it,0,62,Initmates,Trend,Lounge,2016-08-14 14:00:00
1038,36,Please make more like this one!,"Too small, returning.",Loved it,1,8,Initmates,Tops,Lounge,2016-08-14 15:00:00
1022,22,"Cute, but see through",Great fit and quality!,Loved it,1,35,General Petite,Bottoms,Lounge,2016-08-14 16:00:00
1109,40,Please make more like this one!,Great fit and quality!,Loved it,0,22,General,Trend,Knits,2016-08-14 17:00:00
1106,61,Love!,Lovely fabric and color.,Loved it,1,46,General Petite,Bottoms,Dresses,2016-08-14 18:00:00
1091,61,nan,Lovely fabric and color.,Liked it,1,30,Initmates,Intimate,Intimates,2016-08-14 19:00:00
1141,33,Beautiful!,Lovely fabric and color.,Not great,1,84,General,Trend,Dresses,2016-08-14 20:00:00
1144,24,"Cute, but see through",Great fit and quality!,Loved it,0,66,Initmates,Dresses,Jackets,2016-08-14 21:00:00
1023,31,Love!,Scratchy material.,Liked it,1,10,General Petite,Trend,Dresses,2016-08-14 22:00:00
1185,39,Love it!,Great fit and quality!,Loved it,1,93,Initmates,Trend,Blouses,2016-08-14 23:00:00
1190,26,Please make more like this one!,"Too small, returning.",Hated it ,1,88,General Petite,Trend,Jackets,2016-08-15 00:00:00
1033,64,nan,Lovely fabric and color.,Loved it,1,91,General,Intimate,Jackets,2016-08-15 01:00:00
1178,40,nan,Very comfortable.,Loved it,1,44,General Petite,Jackets,Lounge,2016-08-15 02:00:00
1111,60,Please make more like this one!,Great fit and quality!,Loved it,1,88,Initmates,Trend,Knits,2016-08-15 03:00:00
1137,21,Love it!,Very comfortable.,Not great,1,60,General,Trend,Pants,2016-08-15 04:00:00
1117,60,Love,Scratchy material.,Liked it,1,80,General Petite,Intimate,Lounge,2016-08-15 05:00:00
1199,43,Beautiful!,Great fit and quality!,Liked it,1,86,General,Tops,Pants,2016-08-15 06:00:00
1148,58,"Cute, but see through",Scratchy material.,Loved it,1,61,General Petite,Trend,Intimates,2016-08-15 07:00:00
1164,23,Please make more like this one!,Scratchy material.,Loved it,1,99,Initmates,Trend,Lounge,2016-08-15 08:00:00
1006,48,Love it!,Great fit and quality!,Was okay,1,44,General,Intimate,Lounge,2016-08-15 09:00:00
1089,34,Beautiful!,Great fit and quality!,Liked it,1,61,General,Trend,Pants,2016-08-15 10:00:00
1012,26,Love,Scratchy material.,Loved it,1,38,Initmates,Intimate,Lounge,2016-08-15 11:00:00
1079,44,"Cute, but see through",Lovely fabric and color.,Liked it,1,1,General Petite,Dresses,Lounge,2016-08-15 12:00:00
1029,23,Perfect transition dress,Great fit and quality!,Hated it ,1,74,General Petite,Jackets,Knits,2016-08-15 13:00:00
1158,23,Love it!,Scratchy material.,Loved it,0,75,General Petite,Tops,Dresses,2016-08-15 14:00:00
1132,21,Beautiful,"Too small, returning.",Hated it ,1,3,General,Bottoms,Blouses,2016-08-15 15:00:00
1159,69,Beautiful!,Very comfortable.,Was okay,0,20,Initmates,Trend,Pants,2016-08-15 16:00:00
1015,60,Beautiful!,"Too small, returning.",Loved it,1,37,Initmates,Bottoms,Dresses,2016-08-15 17:00:00
1149,20,Love it!,Great fit and quality!,Was okay,1,4,Initmates,Jackets,Blouses,2016-08-15 18:00:00
1191,41,Love!,Great fit and quality!,Liked it,0,1,General Petite,Trend,Jackets,2016-08-15 19:00:00
1171,35,nan,Great fit and quality!,Liked it,1,58,Initmates,Intimate,Dresses,2016-08-15 20:00:00
1039,49,nan,Great fit and quality!,Was okay,1,34,General,Bottoms,Knits,2016-08-15 21:00:00
1036,65,Beautiful!,"Too small, returning.",Loved it,1,34,General Petite,Trend,Dresses,2016-08-15 22:00:00
1077,38,"Cute, but see through",Lovely fabric and color.,Liked it,0,89,General,Tops,Dresses,2016-08-15 23:00:00
1015,65,Beautiful,Scratchy material.,Liked it,1,13,General,Tops,Lounge,2016-08-16 00:00:00
1042,46,Love it!,Scratchy material.,Loved it,1,53,General Petite,Trend,Knits,2016-08-16 01:00:00
1062,49,Beautiful,Scratchy material.,Liked it,1,40,General,Dresses,Knits,2016-08-16 02:00:00
1014,42,Love!,Very comfortable.,Liked it,1,86,Initmates,Intimate,Pants,2016-08-16 03:00:00
1171,29,Perfect transition dress,Great fit and quality!,Loved it,0,96,General Petite,Intimate,Knits,2016-08-16 04:00:00
1136,63,Love,"Too small, returning.",Loved it,1,76,Initmates,Jackets,Lounge,2016-08-16 05:00:00
1064,26,Beautiful,"Too small, returning.",Loved it,1,24,Initmates,Bottoms,Intimates,2016-08-16 06:00:00
1043,24,"Cute, but see through","Too small, returning.",Loved it,1,81,General Petite,Trend,Pants,2016-08-16 07:00:00
1019,31,Please make more like this one!,Lovely fabric and color.,Was okay,1,20,General Petite,Bottoms,Pants,2016-08-16 08:00:00
1118,37,nan,Great fit and quality!,Loved it,0,88,General,Dresses,Intimates,2016-08-16 09:00:00
1197,37,Please make more like this one!,Scratchy material.,Liked it,1,49,General Petite,Bottoms,Knits,2016-08-16 10:00:00
1111,27,Beautiful,Scratchy material.,Loved it,1,63,General,Tops,Jackets,2016-08-16 11:00:00
1122,28,Love,Great fit and quality!,Loved it,1,11,General,Jackets,Intimates,2016-08-16 12:00:00
1160,56,Love it!,Scratchy material.,Liked it,1,30,General,Bottoms,Knits,2016-08-16 13:00:00
1079,36,Love it!,Scratchy material.,Not great,1,75,Initmates,Tops,Dresses,2016-08-16 14:00:00
1099,36,Perfect transition dress,Great fit and quality!,Liked it,1,30,General,Intimate,Lounge,2016-08-16 15:00:00
1005,60,Love,"Too small, returning.",Liked it,1,2,Initmates,Bottoms,Intimates,2016-08-16 16:00:00
1082,23,Love!,Very comfortable.,Was okay,1,33,General Petite,Trend,Knits,2016-08-16 17:00:00
1030,25,Please make more like this one!,Great fit and quality!,Loved it,1,90,Initmates,Dresses,Intimates,2016-08-16 18:00:00
1065,18,Beautiful!,Scratchy material.,Loved it,1,46,General Petite,Tops,Dresses,2016-08-16 19:00:00
1017,40,Perfect transition dress,Scratchy material.,Was okay,1,20,Initmates,Intimate,Lounge,2016-08-16 20:00:00
1027,57,nan,Very comfortable.,Was okay,0,20,General,Intimate,Knits,2016-08-16 21:00:00
1067,54,Beautiful,Very comfortable.,Was okay,1,0,General Petite,Trend,Jackets,2016-08-16 22:00:00
1192,27,Love,Very comfortable.,Was okay,1,28,General,Dresses,Pants,2016-08-16 23:00:00
1113,19,Beautiful!,Great fit and quality!,Loved it,1,78,General,Tops,Lounge,2016-08-17 00:00:00
1172,53,Beautiful,"Too small, returning.",Loved it,1,29,Initmates,Dresses,Knits,2016-08-17 01:00:00
1057,19,Please make more like this one!,Very comfortable.,Loved it,0,68,General Petite,Jackets,Dresses,2016-08-17 02:00:00
1174,32,Beautiful,Lovely fabric and color.,Loved it,1,86,General,Dresses,Pants,2016-08-17 03:00:00
1193,37,Love!,"Too small, returning.",Was okay,0,51,Initmates,Dresses,Knits,2016-08-17 04:00:00
1179,59,Love,Very comfortable.,Loved it,1,1,General,Dresses,Dresses,2016-08-17 05:00:00
1163,38,Love!,Scratchy material.,Loved it,0,67,General,Intimate,Pants,2016-08-17 06:00:00
1128,47,Love!,Great fit and quality!,Loved it,1,57,General Petite,Tops,Lounge,2016-08-17 07:00:00
1038,41,Perfect transition dress,Scratchy material.,Hated it ,1,1,General Petite,Tops,Dresses,2016-08-17 08:00:00
1105,19,nan,Scratchy material.,Loved it,1,89,General Petite,Intimate,Knits,2016-08-17 09:00:00
1000,55,Love,Great fit and quality!,Loved it,1,32,General Petite,Dresses,Knits,2016-08-17 10:00:00
1074,39,Love it!,"Too small, returning.",Liked it,0,91,General Petite,Bottoms,Dresses,2016-08-17 11:00:00
1087,46,Please make more like this one!,Scratchy material.,Loved it,0,66,General,Jackets,Jackets,2016-08-17 12:00:00
1141,31,"Cute, but see through","Too small, returning.",Hated it ,1,93,General,Tops,Intimates,2016-08-17 13:00:00
1198,22,Beautiful,Great fit and quality!,Liked it,0,38,General,Dresses,Intimates,2016-08-17 14:00:00
1150,41,Beautiful!,Very comfortable.,Loved it,1,72,General,Jackets,Pants,2016-08-17 15:00:00
1170,43,Love!,Scratchy material.,Loved it,1,19,General,Bottoms,Intimates,2016-08-17 16:00:00
1149,19,nan,Scratchy material.,Loved it,0,39,Initmates,Bottoms,Intimates,2016-08-17 17:00:00
1059,63,Love!,Great fit and quality!,Loved it,1,80,Initmates,Intimate,Jackets,2016-08-17 18:00:00
1154,62,Beautiful!,Great fit and quality!,Loved it,0,40,Initmates,Trend,Lounge,2016-08-17 19:00:00
1183,51,Please make more like this one!,Very comfortable.,Liked it,1,19,General,Bottoms,Dresses,2016-08-17 20:00:00
1129,40,Love,Great fit and quality!,Loved it,1,77,General,Tops,Lounge,2016-08-17 21:00:00
1166,58,Perfect transition dress,Lovely fabric and color.,Loved it,1,13,General Petite,Dresses,Lounge,2016-08-17 22:00:00
1178,52,Perfect transition dress,Lovely fabric and color.,Liked it,1,60,General,Trend,Knits,2016-08-17 23:00:00
1109,32,"Cute, but see through",Great fit and quality!,Loved it,1,42,General Petite,Jackets,Intimates,2016-08-18 00:00:00
1018,20,nan,Very comfortable.,Loved it,0,66,General,Trend,Jackets,2016-08-18 01:00:00
1061,29,Love,Lovely fabric and color.,Liked it,0,63,General,Bottoms,Intimates,2016-08-18 02:00:00
1070,55,Beautiful!,Scratchy material.,Loved it,1,9,General Petite,Bottoms,Dresses,2016-08-18 03:00:00
1194,68,Beautiful!,Very comfortable.,Loved it,1,2,General,Intimate,Knits,2016-08-18 04:00:00
1190,34,Beautiful!,Great fit and quality!,Loved it,1,13,Initmates,Bottoms,Dresses,2016-08-18 05:00:00
1110,55,Perfect transition dress,Lovely fabric and color.,Liked it,1,72,General,Bottoms,Jackets,2016-08-18 06:00:00
1132,44,Love it!,Very comfortable.,Liked it,1,32,General Petite,Intimate,Pants,2016-08-18 07:00:00
1071,36,nan,Scratchy material.,Loved it,0,32,General Petite,Bottoms,Knits,2016-08-18 08:00:00
1077,66,Love,Great fit and quality!,Liked it,1,51,Initmates,Dresses,Dresses,2016-08-18 09:00:00
1188,65,Perfect transition dress,"Too small, returning.",Liked it,0,15,General Petite,Dresses,Blouses,2016-08-18 10:00:00
1099,38,Love!,Lovely fabric and color.,Loved it,1,70,Initmates,Jackets,Intimates,2016-08-18 11:00:00
1070,57,"Cute, but see through",Scratchy material.,Liked it,1,83,General,Bottoms,Jackets,2016-08-18 12:00:00
1006,41,Please make more like this one!,Very comfortable.,Loved it,1,91,General Petite,Dresses,Dresses,2016-08-18 13:00:00
1049,41,Love!,Lovely fabric and color.,Loved it,0,43,General Petite,Intimate,Jackets,2016-08-18 14:00:00
1045,36,Perfect transition dress,Lovely fabric and color.,Was okay,1,93,General,Dresses,Knits,2016-08-18 15:00:00
1071,48,"Cute, but see through",Great fit and quality!,Liked it,1,59,Initmates,Tops,Knits,2016-08-18 16:00:00
1075,57,"Cute, but see through",Scratchy material.,Liked it,1,59,General,Dresses,Dresses,2016-08-18 17:00:00
1073,37,nan,Lovely fabric and color.,Was okay,1,25,General,Intimate,Lounge,2016-08-18 18:00:00
1141,32,Please make more like this one!,Lovely fabric and color.,Loved it,1,38,General,Trend,Lounge,2016-08-18 19:00:00
1072,57,Love,Scratchy material.,Loved it,1,51,General Petite,Intimate,Dresses,2016-08-18 20:00:00
1101,52,Love!,Very comfortable.,Not great,0,58,General Petite,Intimate,Knits,2016-08-18 21:00:00
1093,65,nan,Great fit and quality!,Loved it,1,89,General,Trend,Blouses,2016-08-18 22:00:00
1068,52,"Cute, but see through",Lovely fabric and color.,Liked it,1,38,General,Trend,Lounge,2016-08-18 23:00:00
1064,50,"Cute, but see through",Scratchy material.,Hated it ,1,73,Initmates,Dresses,Knits,2016-08-19 00:00:00
1192,57,Love it!,"Too small, returning.",Loved it,1,81,General,Intimate,Pants,2016-08-19 01:00:00
1184,58,Beautiful,Very comfortable.,Hated it ,1,27,Initmates,Tops,Intimates,2016-08-19 02:00:00
1061,61,Love it!,Great fit and quality!,Liked it,1,40,Initmates,Bottoms,Intimates,2016-08-19 03:00:00
1019,35,Love!,"Too small, returning.",Hated it ,1,71,General,Intimate,Intimates,2016-08-19 04:00:00
1153,34,Love!,Very comfortable.,Loved it,1,39,Initmates,Trend,Jackets,2016-08-19 05:00:00
1043,25,Beautiful!,Lovely fabric and color.,Liked it,1,3,Initmates,Jackets,Lounge,2016-08-19 06:00:00
1194,37,Beautiful!,Great fit and quality!,Not great,0,14,General Petite,Trend,Lounge,2016-08-19 07:00:00
1197,28,Love it!,Very comfortable.,Loved it,1,20,Initmates,Intimate,Dresses,2016-08-19 08:00:00
1061,47,"Cute, but see through",Very comfortable.,Loved it,1,78,General,Jackets,Dresses,2016-08-19 09:00:00
1106,44,Perfect transition dress,Very comfortable.,Loved it,1,50,General,Jackets,Jackets,2016-08-19 10:00:00
1124,56,Please make more like this one!,Very comfortable.,Hated it ,0,59,General Petite,Trend,Knits,2016-08-19 11:00:00
1044,31,Love!,"Too small, returning.",Loved it,1,75,General,Bottoms,Jackets,2016-08-19 12:00:00
1010,59,Love it!,Great fit and quality!,Loved it,0,68,General,Bottoms,Pants,2016-08-19 13:00:00
1199,32,Love,Lovely fabric and color.,Was okay,1,66,Initmates,Dresses,Dresses,2016-08-19 14:00:00
1161,29,nan,Great fit and quality!,Liked it,1,70,Initmates,Tops,Knits,2016-08-19 15:00:00
1087,37,"Cute, but see through","Too small, returning.",Liked it,1,73,General,Jackets,Jackets,2016-08-19 16:00:00
1045,34,Beautiful,Great fit and quality!,Liked it,1,65,General Petite,Jackets,Knits,2016-08-19 17:00:00
1111,57,Love,"Too small, returning.",Liked it,0,10,Initmates,Jackets,Lounge,2016-08-19 18:00:00
1080,43,Beautiful,"Too small, returning.",Loved it,1,33,General,Dresses,Dresses,2016-08-19 19:00:00
1031,31,Love!,"Too small, returning.",Hated it ,1,44,Initmates,Dresses,Intimates,2016-08-19 20:00:00
1097,42,Beautiful,"Too small, returning.",Loved it,1,20,Initmates,Bottoms,Dresses,2016-08-19 21:00:00
1004,43,Love!,Very comfortable.,Hated it ,1,2,General,Intimate,Jackets,2016-08-19 22:00:00
1190,64,"Cute, but see through",Great fit and quality!,Loved it,1,53,General,Tops,Blouses,2016-08-19 23:00:00
1028,42,Please make more like this one!,Scratchy material.,Loved it,1,41,General Petite,Jackets,Dresses,2016-08-20 00:00:00
1047,42,Perfect transition dress,"Too small, returning.",Liked it,1,86,General Petite,Dresses,Pants,2016-08-20 01:00:00
1015,44,nan,"Too small, returning.",Not great,1,49,General,Trend,Lounge,2016-08-20 02:00:00
1152,60,Perfect transition dress,Great fit and quality!,Loved it,0,11,Initmates,Bottoms,Pants,2016-08-20 03:00:00
1071,29,Love,Very comfortable.,Loved it,1,57,Initmates,Dresses,Intimates,2016-08-20 04:00:00
1028,37,Love it!,Lovely fabric and color.,Liked it,1,32,Initmates,Bottoms,Knits,2016-08-20 05:00:00
1179,33,nan,"Too small, returning.",Hated it ,1,3,Initmates,Bottoms,Intimates,2016-08-20 06:00:00
1045,42,Love,Very comfortable.,Loved it,1,69,Initmates,Trend,Jackets,2016-08-20 07:00:00
1152,44,Love it!,Very comfortable.,Loved it,1,85,General,Bottoms,Knits,2016-08-20 08:00:00
1022,69,Beautiful,Scratchy material.,Liked it,1,72,General Petite,Intimate,Dresses,2016-08-20 09:00:00
1161,35,Love,"Too small, returning.",Loved it,1,31,General Petite,Intimate,Jackets,2016-08-20 10:00:00
1194,27,Please make more like this one!,Very comfortable.,Loved it,0,0,General Petite,Intimate,Lounge,2016-08-20 11:00:00
1093,68,Please make more like this one!,Scratchy material.,Not great,1,42,General,Trend,Knits,2016-08-20 12:00:00
1113,67,Beautiful,Very comfortable.,Liked it,1,57,Initmates,Dresses,Lounge,2016-08-20 13:00:00
1033,47,Perfect transition dress,Scratchy material.,Loved it,1,99,General Petite,Bottoms,Lounge,2016-08-20 14:00:00
1159,18,Beautiful,Scratchy material.,Not great,0,4,Initmates,Bottoms,Lounge,2016-08-20 15:00:00
1116,21,"Cute, but see through",Scratchy material.,Liked it,1,34,Initmates,Tops,Dresses,2016-08-20 16:00:00
1028,40,Love,Very comfortable.,Liked it,1,55,General,Intimate,Knits,2016-08-20 17:00:00
1008,24,Please make more like this one!,Lovely fabric and color.,Liked it,0,19,General Petite,Tops,Dresses,2016-08-20 18:00:00
1193,47,Love,Great fit and quality!,Hated it ,1,29,Initmates,Intimate,Lounge,2016-08-20 19:00:00
1184,43,Perfect transition dress,Scratchy material.,Not great,1,0,Initmates,Bottoms,Knits,2016-08-20 20:00:00
1038,18,Love it!,"Too small, returning.",Loved it,1,50,Initmates,Jackets,Jackets,2016-08-20 21:00:00
1134,46,Please make more like this one!,Great fit and quality!,Loved it,1,61,General Petite,Trend,Intimates,2016-08-20 22:00:00
1109,42,"Cute, but see through",Lovely fabric and color.,Loved it,1,99,General Petite,Dresses,Dresses,2016-08-20 23:00:00
1068,57,Love it!,Great fit and quality!,Loved it,1,53,General,Jackets,Pants,2016-08-21 00:00:00
1135,43,"Cute, but see through",Great fit and quality!,Liked it,1,49,General Petite,Intimate,Blouses,2016-08-21 01:00:00
1095,34,Beautiful!,Lovely fabric and color.,Loved it,1,90,General,Intimate,Jackets,2016-08-21 02:00:00
1118,48,Beautiful,"Too small, returning.",Not great,1,57,Initmates,Intimate,Intimates,2016-08-21 03:00:00
1117,25,Love it!,Scratchy material.,Loved it,1,14,General,Tops,Dresses,2016-08-21 04:00:00
1017,22,Beautiful,Very comfortable.,Loved it,1,65,Initmates,Bottoms,Intimates,2016-08-21 05:00:00
1101,18,Perfect transition dress,"Too small, returning.",Loved it,1,8,General Petite,Intimate,Blouses,2016-08-21 06:00:00
1109,32,Beautiful,"Too small, returning.",Loved it,0,39,General,Tops,Jackets,2016-08-21 07:00:00
1081,53,Perfect transition dress,Scratchy material.,Liked it,1,31,General Petite,Dresses,Jackets,2016-08-21 08:00:00
1176,24,Please make more like this one!,"Too small, returning.",Loved it,1,4,General Petite,Tops,Knits,2016-08-21 09:00:00
1104,63,Please make more like this one!,"Too small, returning.",Liked it,1,34,General,Trend,Jackets,2016-08-21 10:00:00
1015,61,Perfect transition dress,Great fit and quality!,Loved it,1,72,General,Tops,Lounge,2016-08-21 11:00:00
1020,44,Beautiful!,Great fit and quality!,Was okay,1,46,General Petite,Jackets,Blouses,2016-08-21 12:00:00
1137,52,Love!,Lovely fabric and color.,Loved it,1,7,General Petite,Intimate,Pants,2016-08-21 13:00:00
1105,44,Perfect transition dress,Lovely fabric and color.,Liked it,1,66,General Petite,Tops,Lounge,2016-08-21 14:00:00
1131,37,Beautiful!,Lovely fabric and color.,Loved it,1,66,General Petite,Tops,Dresses,2016-08-21 15:00:00
1043,35,Love!,Very comfortable.,Was okay,1,66,Initmates,Intimate,Jackets,2016-08-21 16:00:00
1122,57,Perfect transition dress,Scratchy material.,Was okay,1,96,General Petite,Intimate,Pants,2016-08-21 17:00:00
1135,19,nan,Very comfortable.,Loved it,1,18,Initmates,Trend,Blouses,2016-08-21 18:00:00
1110,47,nan,Very comfortable.,Not great,0,47,General,Intimate,Intimates,2016-08-21 19:00:00
1116,55,Please make more like this one!,Lovely fabric and color.,Loved it,0,95,General Petite,Intimate,Knits,2016-08-21 20:00:00
1125,47,Love it!,Scratchy material.,Not great,1,93,General,Intimate,Jackets,2016-08-21 21:00:00
1182,24,nan,Very comfortable.,Loved it,1,42,Initmates,Tops,Jackets,2016-08-21 22:00:00
1018,56,Beautiful!,Great fit and quality!,Loved it,1,78,General Petite,Bottoms,Jackets,2016-08-21 23:00:00
1063,30,Love,Very comfortable.,Not great,1,93,Initmates,Tops,Dresses,2016-08-22 00:00:00
1039,50,Please make more like this one!,Great fit and quality!,Loved it,1,57,General,Tops,Knits,2016-08-22 01:00:00
1050,57,Please make more like this one!,Very comfortable.,Liked it,1,71,General,Bottoms,Dresses,2016-08-22 02:00:00
1136,47,nan,Scratchy material.,Liked it,1,3,Initmates,Tops,Lounge,2016-08-22 03:00:00
1157,47,Beautiful,Great fit and quality!,Hated it ,1,66,General Petite,Bottoms,Knits,2016-08-22 04:00:00
1055,40,Love!,Great fit and quality!,Hated it ,1,92,General Petite,Tops,Blouses,2016-08-22 05:00:00
1080,62,Beautiful,Lovely fabric and color.,Loved it,1,21,Initmates,Bottoms,Jackets,2016-08-22 06:00:00
1171,41,Perfect transition dress,Great fit and quality!,Liked it,1,87,Initmates,Intimate,Blouses,2016-08-22 07:00:00
1186,37,Love it!,Very comfortable.,Loved it,1,6,Initmates,Dresses,Knits,2016-08-22 08:00:00
1142,45,Love,Very comfortable.,Loved it,0,11,Initmates,Bottoms,Intimates,2016-08-22 09:00:00
1195,36,Beautiful,Lovely fabric and color.,Liked it,1,63,Initmates,Trend,Dresses,2016-08-22 10:00:00
1069,66,"Cute, but see through","Too small, returning.",Loved it,1,99,General,Jackets,Lounge,2016-08-22 11:00:00
1127,30,Please make more like this one!,Great fit and quality!,Loved it,1,2,Initmates,Intimate,Blouses,2016-08-22 12:00:00
1125,33,Beautiful,Great fit and quality!,Loved it,0,12,Initmates,Dresses,Lounge,2016-08-22 13:00:00
1060,32,nan,Great fit and quality!,Loved it,0,95,Initmates,Dresses,Pants,2016-08-22 14:00:00
1079,28,Love it!,Very comfortable.,Liked it,0,8,Initmates,Trend,Blouses,2016-08-22 15:00:00
1120,29,Beautiful,Scratchy material.,Loved it,0,29,General,Jackets,Lounge,2016-08-22 16:00:00
1100,39,Love,Scratchy material.,Not great,1,61,Initmates,Intimate,Intimates,2016-08-22 17:00:00
1150,42,Beautiful,Scratchy material.,Loved it,1,94,Initmates,Jackets,Dresses,2016-08-22 18:00:00
1076,20,Love it!,Lovely fabric and color.,Loved it,1,42,Initmates,Jackets,Jackets,2016-08-22 19:00:00
1174,41,Please make more like this one!,Lovely fabric and color.,Loved it,1,69,General,Dresses,Dresses,2016-08-22 20:00:00
1144,42,Love it!,Very comfortable.,Liked it,1,11,Initmates,Intimate,Knits,2016-08-22 21:00:00
1184,26,Beautiful!,Scratchy material.,Liked it,1,86,General Petite,Jackets,Dresses,2016-08-22 22:00:00
1125,45,Perfect transition dress,"Too small, returning.",Loved it,1,56,General,Trend,Blouses,2016-08-22 23:00:00
1181,63,"Cute, but see through",Great fit and quality!,Loved it,0,46,General Petite,Jackets,Dresses,2016-08-23 00:00:00
1179,47,Love,Scratchy material.,Was okay,1,79,General Petite,Tops,Intimates,2016-08-23 01:00:00
1021,24,"Cute, but see through","Too small, returning.",Loved it,1,15,Initmates,Bottoms,Dresses,2016-08-23 02:00:00
1082,28,Please make more like this one!,Great fit and quality!,Loved it,1,84,General,Trend,Jackets,2016-08-23 03:00:00
1166,27,Love,Great fit and quality!,Liked it,1,99,General Petite,Tops,Blouses,2016-08-23 04:00:00
1140,20,Beautiful!,Lovely fabric and color.,Loved it,1,57,General Petite,Jackets,Pants,2016-08-23 05:00:00
1077,36,Love it!,"Too small, returning.",Loved it,1,13,General Petite,Intimate,Knits,2016-08-23 06:00:00
1094,19,nan,Scratchy material.,Was okay,1,5,General,Trend,Lounge,2016-08-23 07:00:00
1108,34,Please make more like this one!,Scratchy material.,Not great,1,71,Initmates,Dresses,Dresses,2016-08-23 08:00:00
1193,46,Love,Very comfortable.,Liked it,1,64,General Petite,Bottoms,Dresses,2016-08-23 09:00:00
1109,19,Love!,"Too small, returning.",Loved it,0,83,Initmates,Trend,Dresses,2016-08-23 10:00:00
1051,33,Love it!,Great fit and quality!,Not great,1,25,General,Tops,Lounge,2016-08-23 11:00:00
1102,66,Love it!,Lovely fabric and color.,Liked it,1,7,General Petite,Dresses,Dresses,2016-08-23 12:00:00
1100,27,Perfect transition dress,Very comfortable.,Liked it,0,69,General Petite,Bottoms,Dresses,2016-08-23 13:00:00
1141,21,Perfect transition dress,Lovely fabric and color.,Liked it,1,5,General,Bottoms,Jackets,2016-08-23 14:00:00
1062,60,nan,Great fit and quality!,Liked it,0,26,General Petite,Trend,Lounge,2016-08-23 15:00:00
1198,43,Beautiful!,Great fit and quality!,Was okay,1,80,General,Intimate,Intimates,2016-08-23 16:00:00
1027,66,Love,Lovely fabric and color.,Was okay,1,51,General,Bottoms,Jackets,2016-08-23 17:00:00
1045,41,Perfect transition dress,Very comfortable.,Hated it ,1,28,General,Bottoms,Blouses,2016-08-23 18:00:00
1027,29,Please make more like this one!,Great fit and quality!,Loved it,1,48,General,Trend,Jackets,2016-08-23 19:00:00
1001,38,"Cute, but see through",Scratchy material.,Loved it,1,20,General Petite,Dresses,Pants,2016-08-23 20:00:00
1126,59,Love,Scratchy material.,Loved it,0,67,General Petite,Trend,Jackets,2016-08-23 21:00:00
1016,33,Love it!,Scratchy material.,Was okay,1,65,General,Bottoms,Pants,2016-08-23 22:00:00
1058,53,Love!,Very comfortable.,Liked it,1,83,General Petite,Intimate,Intimates,2016-08-23 23:00:00
1179,52,Perfect transition dress,Very comfortable.,Was okay,1,62,General Petite,Bottoms,Blouses,2016-08-24 00:00:00
1131,26,Love!,"Too small, returning.",Loved it,1,0,Initmates,Bottoms,Blouses,2016-08-24 01:00:00
1076,23,Beautiful!,"Too small, returning.",Liked it,0,8,General,Dresses,Intimates,2016-08-24 02:00:00
1130,61,"Cute, but see through",Scratchy material.,Loved it,1,30,Initmates,Dresses,Blouses,2016-08-24 03:00:00
1114,18,Beautiful!,Lovely fabric and color.,Was okay,1,67,General Petite,Jackets,Dresses,2016-08-24 04:00:00
1164,31,Beautiful!,Lovely fabric and color.,Loved it,1,67,General,Intimate,Intimates,2016-08-24 05:00:00
1096,41,Beautiful,Scratchy material.,Hated it ,1,6,General Petite,Trend,Dresses,2016-08-24 06:00:00
1104,27,Love it!,"Too small, returning.",Liked it,0,87,Initmates,Trend,Lounge,2016-08-24 07:00:00
